index,core-mof-id
3674,2018[Zr][nan]3[ASR]4
3675,2018[Zr][nan]3[ASR]5
3676,2018[Zr][nan]3[ASR]6
3677,2018[Cu][bcu]3[ASR]1
3678,2018[Fe][hcb]2[ASR]1
3679,2018[Zn][acs]3[ASR]1
3680,2018[Cd][sod]3[ASR]1
3681,2018[Cd][sod]3[ASR]2
3682,2019[Zr][csq]3[ASR]2
3683,2019[Zr][csq]3[ASR]3
3684,2019[Cu][gar]3[ASR]1
3685,2019[Fe][acs]3[ASR]1
3686,2019[Cr][acs]3[ASR]1
3687,2019[Cu][tbo]3[ASR]1
3688,2019[Zr][sjt]3[ASR]1
3689,2019[Zr][flu]3[ASR]1
3690,2019[Zn][cag]3[ASR]1
3691,2019[Zn][cag]3[ASR]2
3692,2019[Co][nan]3[ASR]12
3693,2019[Cu][tbo]3[ASR]2
3694,2019[Cu][tbo]3[ASR]3
3695,2019[Zn][nan]3[ASR]10
3696,2019[Zn][nan]3[ASR]11
3697,2019[Th][bcu]3[ASR]1
3698,0000[U][bcu]3[ASR]1
3699,2019[Cu][lcv]3[ASR]1
3700,2019[Cu][lcv]3[ASR]2
3701,2019[Zn][sql]2[ASR]6
3702,2019[Zn][sql]2[ASR]7
3703,2019[Zn][sql]2[ASR]9
3704,2019[Cu][rtl]3[ASR]2
3705,2019[Cu][rtl]3[ASR]3
3706,2019[Co][nan]3[ASR]13
3707,2019[Co][nan]3[ASR]14
3708,2019[Co][nan]3[ASR]15
3709,2019[Bi][gra]2[ASR]1
3710,2019[Cu][pcu]3[ASR]3
3711,2019[Al][fon]3[ASR]1
3712,2019[Al][fon]3[ASR]2
3713,2019[Tb][urx]3[ASR]1
3714,2020[Co][nia]3[ASR]1
3715,2020[Co][nia]3[ASR]2
3716,2020[Mg][nia]3[ASR]1
3717,2020[Mg][nia]3[ASR]2
3718,2020[Mg][nia]3[ASR]3
3719,2020[Fe][hcb]2[ASR]1
3720,2020[Mg][nan]3[ASR]3
3721,2020[Mg][nan]3[ASR]4
3722,2020[Mg][nan]3[ASR]5
3723,2020[Mg][nan]3[ASR]6
3724,2020[DyCu][nan]3[ASR]1
3725,2013[Ce][ant]3[ASR]1
3726,2013[Ce][nan]3[ASR]1
3727,2015[Zn][nan]3[ASR]32
3728,2016[Co][nan]3[ASR]25
3729,2021[Co][pcu]3[ASR]2
3730,2021[Co][pcu]3[ASR]3
3731,2021[Al][nan]3[ASR]24
3732,2016[Cd][sql]2[ASR]3
3733,2015[Cu][utp]3[ASR]1
3734,2017[Co][hcb]2[ASR]2
3735,2017[Zn][hcb]2[ASR]5
3736,2022[Zn][nan]3[ASR]11
3737,2005[Zn][pcu]3[ASR]1
3738,2017[Zn][sql]2[ASR]8
3739,2017[Co][sql]2[ASR]5
3740,2019[Zr][flu]3[ASR]2
3741,2022[Cu][pts]3[ASR]1
3742,2022[Cu][pto]3[ASR]1
3743,2022[Zn][rtl]3[ASR]2
3744,2005[CuSm][stp]3[ASR]1
3745,2017[Zn][etd]3[ASR]1
3746,2018[Zn][nan]3[ASR]6
3747,2006[Co][nan]3[ASR]1
3748,2006[Ni][nan]3[ASR]3
3749,2017[Zn][nan]3[ASR]14
3750,2006[Zn][iac]3[ASR]1
3751,2006[Co][flu]3[ASR]1
3752,2006[Nd][nan]3[ASR]1
3753,2017[Al][acs]3[ASR]1
3754,2006[AsFe][nan]3[ASR]1
3755,2006[Ni][nan]3[ASR]4
3756,2006[Zn][nan]3[ASR]3
3757,2023[Cu][cds]3[ASR]1
3758,2022[Cd][kgd]2[ASR]1
3759,2018[Cd][mab]3[ASR]1
3760,2018[Cd][mab]3[ASR]2
3761,2018[RhZr][she]3[ASR]1
3762,2022[Co][nan]3[ASR]5
3763,2018[ErCo][nan]3[ASR]1
3764,2018[Cd][nan]3[ASR]13
3765,2007[Nd][nan]3[ASR]2
3766,2006[Co][acs]3[ASR]1
3767,2011[Co][acs]3[ASR]1
3768,2016[Ni][acs]3[ASR]1
3769,2016[Ni][acs]3[ASR]2
3770,2016[Ni][acs]3[ASR]3
3771,2006[Fe][nan]3[ASR]1
3772,2018[Zn][sql]2[ASR]15
3773,2018[Gd][nan]3[ASR]3
3774,2018[Nd][nan]3[ASR]1
3775,2018[Pr][nan]3[ASR]2
3776,2018[Tb][nan]3[ASR]3
3777,2019[Nd][kgd]2[ASR]1
3778,2023[Nd][kgd]2[ASR]1
3779,2019[Zn][sql]2[ASR]10
3780,2023[Mn][fsc]3[ASR]1
3781,0000[Cd][fsc]3[ASR]1
3782,2023[Cu][fsc]2[ASR]1
3783,2018[Eu][nan]3[ASR]4
3784,2018[Eu][nan]3[ASR]5
3785,0000[Co][dia]3[ASR]1
3786,2023[CuTi][nan]3[ASR]3
3787,2023[CuTi][nan]3[ASR]4
3788,2023[CuTi][nan]3[ASR]5
3789,2023[CuZr][nan]3[ASR]1
3790,2023[CuSi][nan]3[ASR]1
3791,0000[Co][nan]2[ASR]2
3792,2023[Zn][nan]3[ASR]20
3793,2019[Zn][nan]3[ASR]12
3794,2023[Fe][sql]2[ASR]1
3795,2023[Co][hcb]2[ASR]2
3796,2018[Co][kgm]2[ASR]1
3797,2023[Zn][nan]3[ASR]21
3798,2023[Zn][pcu]3[ASR]2
3799,0000[Cd][nan]2[ASR]1
3800,2018[Co][ant]3[ASR]1
3801,2018[Zn][ant]3[ASR]1
3802,2018[Mg][ant]3[ASR]1
3803,2018[Gd][fcu]3[ASR]1
3804,2018[Gd][pcu]3[ASR]1
3805,0000[Co][nan]3[ASR]12
3806,0000[Cd][nan]2[ASR]2
3807,0000[Zn][sql]2[ASR]2
3808,0000[CuMo][nan]2[ASR]1
3809,0000[Zn][tfz]3[ASR]1
3810,2007[Eu][pcu]3[ASR]1
3811,2019[Co][sql]2[ASR]3
3812,2008[Zn][nan]3[ASR]4
3813,2018[Cu][hcb]2[ASR]1
3814,2007[Zn][pts]3[ASR]1
3815,2007[CuEu][nan]3[ASR]2
3816,2007[CuSm][nan]3[ASR]1
3817,2006[Mn][dia]3[ASR]1
3818,2006[Mn][dia]3[ASR]2
3819,2006[Mn][dia]3[ASR]3
3820,2014[Co][nan]3[ASR]16
3821,2014[Co][nan]3[ASR]17
3822,2014[Co][nan]3[ASR]18
3823,2014[Co][nan]3[ASR]19
3824,2014[Co][nan]3[ASR]20
3825,2008[CuW][acs]3[ASR]1
3826,2014[Zn][dia]3[ASR]4
3827,2008[Cu][xft]3[ASR]1
3828,2014[Co][dia]3[ASR]1
3829,2019[Co][dia]3[ASR]1
3830,2014[Co][dia]3[ASR]2
3831,2014[Co][dia]3[ASR]3
3832,2014[Co][dia]3[ASR]4
3833,2014[Cu][eea]3[ASR]1
3834,2019[Eu][ytw]3[ASR]1
3835,2014[Cu][nbo]3[ASR]1
3836,0000[Cu][nbo]3[ASR]1
3837,0000[Co][fsc]3[ASR]1
3838,2008[Cu][nan]3[ASR]4
3839,2019[Ni][kgm]2[ASR]1
3840,2019[Ni][kgm]2[ASR]2
3841,2019[Ce][hcb]2[ASR]1
3842,2019[Er][dia]3[ASR]1
3843,2019[Ce][dia]3[ASR]1
3844,2019[Ce][noq]3[ASR]1
3845,2019[Er][hcb]2[ASR]4
3846,2019[Er][nan]3[ASR]2
3847,0000[PrSb][dia]3[ASR]1
3848,2019[Zn][nan]3[ASR]13
3849,2019[Cu][nan]3[ASR]6
3850,2014[Zn][nan]3[ASR]19
3851,2014[Zn][nan]3[ASR]20
3852,2014[Zn][nan]3[ASR]21
3853,2008[Th][nan]3[ASR]1
3854,2019[Cd][sql]2[ASR]5
3855,2014[Cu][pcu]3[ASR]4
3856,2019[Cd][bnn]3[ASR]1
3857,2014[Cd][nan]3[ASR]8
3858,2014[Cd][sra]3[ASR]1
3859,1998[La][nan]3[ASR]1
3860,2001[La][nan]3[ASR]1
3861,2019[Zn][pts]3[ASR]4
3862,2019[Co][dia]3[ASR]2
3863,0000[Ce][nan]3[ASR]2
3864,0000[Zn][fsc]3[ASR]1
3865,2015[InCu][dia]3[ASR]1
3866,2015[InCu][ctn]3[ASR]1
3867,2015[InCu][nan]3[ASR]1
3868,2015[AgGd][nan]3[ASR]2
3869,2015[Mn][nan]3[ASR]6
3870,2015[Mn][nan]3[ASR]7
3871,2015[La][nan]2[ASR]1
3872,2015[Nd][nan]2[ASR]1
3873,2015[Eu][nan]2[ASR]1
3874,2020[Zn][hcb]2[ASR]2
3875,2020[Fe][hcb]2[ASR]2
3876,2019[ZnSi][pcu]3[ASR]1
3877,2015[Zn][fsc]3[ASR]1
3878,2015[Co][pcu]3[ASR]2
3879,2015[Gd][ssa]3[ASR]1
3880,2015[Cd][nan]3[ASR]14
3881,2015[Cd][bcu]3[ASR]4
3882,2015[Tb][pts]3[ASR]1
3883,2019[Mn][kgd]2[ASR]1
3884,2015[Zn][pcu]3[ASR]8
3885,2015[Zn][pcu]3[ASR]9
3886,2015[Co][nan]3[ASR]8
3887,2020[Zn][nan]2[ASR]5
3888,2020[Zn][hcb]2[ASR]3
3889,2020[Zn][nan]3[ASR]61
3890,2020[Cd][pts]3[ASR]1
3891,2016[V][bpq]3[ASR]1
3892,2016[V][bpq]3[ASR]2
3893,2016[V][bpq]3[ASR]3
3894,2016[V][bpq]3[ASR]4
3895,2015[Cd][nan]3[ASR]15
3896,2015[Cd][rtl]3[ASR]3
3897,2015[Co][nan]3[ASR]9
3898,2015[Co][nan]3[ASR]10
3899,2015[Mn][scu]3[ASR]1
3900,2015[Cu][nbo]3[ASR]1
3901,2020[Cd][sql]2[ASR]10
3902,2020[Zn][sql]2[ASR]14
3903,2020[ZnTb][nan]3[ASR]1
3904,2020[Tb][flu]3[ASR]1
3905,2018[Eu][bcu]3[ASR]1
3906,2018[Tb][bcu]3[ASR]1
3907,2015[Cd][flu]3[ASR]1
3908,2015[Zn][dmc]3[ASR]1
3909,2015[Eu][nan]3[ASR]5
3910,2016[Tb][nan]3[ASR]5
3911,2016[Tb][nan]3[ASR]6
3912,2016[Cd][flu]3[ASR]1
3913,2021[Cd][flu]3[ASR]2
3914,2015[Zn][pcu]3[ASR]10
3915,2003[Cu][gra]3[ASR]2
3916,2016[Co][sql]2[ASR]6
3917,2016[Co][sql]2[ASR]7
3918,2016[Co][sql]2[ASR]8
3919,2016[Co][sql]2[ASR]9
3920,2016[Co][sql]2[ASR]10
3921,2016[Co][sql]2[ASR]11
3922,2016[Co][sql]2[ASR]12
3923,2016[Co][sql]2[ASR]13
3924,0000[Co][sql]2[ASR]2
3925,2016[Co][sql]2[ASR]16
3926,2016[Co][sql]2[ASR]17
3927,2016[Co][sql]2[ASR]18
3928,2016[Co][sql]2[ASR]19
3929,2016[Co][sql]2[ASR]21
3930,2016[Co][sql]2[ASR]23
3931,2016[Co][sql]2[ASR]24
3932,2016[Co][sql]2[ASR]25
3933,2016[Co][sql]2[ASR]26
3934,2016[Co][sql]2[ASR]27
3935,2016[Co][sql]2[ASR]29
3936,2016[Co][sql]2[ASR]30
3937,2016[Co][sql]2[ASR]31
3938,2020[Cd][dia]3[ASR]2
3939,2016[InEu][nan]3[ASR]1
3940,2016[Zn][dia]3[ASR]6
3941,2016[Zn][dmp]3[ASR]1
3942,2016[Cu][nan]3[ASR]6
3943,2016[Cu][nan]3[ASR]7
3944,2021[Eu][dia]3[ASR]1
3945,2021[Gd][dia]3[ASR]1
3946,2021[Ce][nan]3[ASR]3
3947,2010[Zn][pcu]3[ASR]2
3948,2015[Zn][nan]3[ASR]33
3949,2010[Zn][scu]3[ASR]1
3950,2010[Cu][hxg]3[ASR]1
3951,0000[Zn][hcb]2[ASR]1
3952,0000[Co][hcb]2[ASR]1
3953,2005[Mn][nan]3[ASR]1
3954,2020[Zn][nan]3[ASR]62
3955,2020[Cu][mot]3[ASR]1
3956,2011[Ni][nan]3[ASR]3
3957,2011[Ni][nan]3[ASR]4
3958,2011[Ni][nan]3[ASR]5
3959,2011[Ni][nan]3[ASR]6
3960,2011[Ni][nan]3[ASR]7
3961,2011[Ni][nan]3[ASR]8
3962,2011[CrMn][qtz]3[ASR]1
3963,2017[InCu][nan]2[ASR]1
3964,2011[Zn][pcu]3[ASR]10
3965,2011[Zn][pcu]3[ASR]11
3966,2011[Zn][pcu]3[ASR]12
3967,2011[Zn][pcu]3[ASR]13
3968,2021[Mg][nan]2[ASR]1
3969,0000[Zn][dia]3[ASR]3
3970,2012[Ni][ncb]3[ASR]1
3971,2012[Ni][ncb]3[ASR]2
3972,2012[Ni][ncb]3[ASR]3
3973,2017[Cu][nan]3[ASR]12
3974,2017[Zn][mab]3[ASR]2
3975,2011[Cu][pts]3[ASR]2
3976,2011[Cd][scu]3[ASR]2
3977,2011[Cd][scu]3[ASR]3
3978,2022[U][srs]3[ASR]1
3979,2012[Cd][uni]3[ASR]1
3980,2016[Cu][sql]2[ASR]2
3981,2005[Co][nan]3[ASR]1
3982,2005[Nd][pcu]3[ASR]1
3983,2005[Ni][nan]3[ASR]1
3984,2017[Co][gra]3[ASR]2
3985,2011[Co][lon]3[ASR]1
3986,2011[Mg][lon]3[ASR]1
3987,2011[Zn][lon]3[ASR]1
3988,2011[Cd][bcu]3[ASR]2
3989,2012[Mn][nan]3[ASR]4
3990,2017[Zn][nan]3[ASR]16
3991,2017[Co][nan]2[ASR]4
3992,2012[Cd][nan]3[ASR]6
3993,2017[Zn][pcu]3[ASR]10
3994,2017[Zn][pcu]3[ASR]11
3995,2022[Cu][tbo]3[ASR]3
3996,2022[Cu][tbo]3[ASR]4
3997,2022[Cu][tbo]3[ASR]5
3998,2022[Cu][tbo]3[ASR]6
3999,2022[Cu][tbo]3[ASR]7
4000,2022[Cu][tbo]3[ASR]8
4001,2022[Cu][tbo]3[ASR]9
4002,2022[Cu][tbo]3[ASR]10
4003,2012[Cu][ths]3[ASR]1
4004,2012[Cu][ths]3[ASR]2
4005,2012[Cu][ths]3[ASR]3
4006,2017[Cu][ths]3[ASR]1
4007,2017[Cu][ths]3[ASR]2
4008,0000[Cu][ths]3[ASR]1
4009,2017[Cu][ths]3[ASR]3
4010,2017[Cu][ths]3[ASR]4
4011,2017[Cu][ths]3[ASR]5
4012,2017[Cu][ths]3[ASR]6
4013,2017[Cu][ths]3[ASR]7
4014,2017[Cu][ths]3[ASR]8
4015,2017[Cu][ths]3[ASR]9
4016,2017[Tb][apo]3[ASR]1
4017,2017[Co][pcu]2[ASR]1
4018,2017[Co][pcu]2[ASR]2
4019,2017[Co][pcu]2[ASR]3
4020,2017[Co][pcu]2[ASR]4
4021,2017[Co][pcu]2[ASR]5
4022,2017[Co][pcu]2[ASR]6
4023,2017[Co][pcu]2[ASR]7
4024,2017[Co][pcu]2[ASR]8
4025,2017[Co][pcu]2[ASR]9
4026,2017[Co][pcu]2[ASR]10
4027,2017[Co][pcu]2[ASR]11
4028,2017[Co][pcu]2[ASR]12
4029,2017[Co][sql]2[ASR]6
4030,2012[AlAg][pts]3[ASR]1
4031,2012[Zn][nan]3[ASR]10
4032,2012[Co][dia]3[ASR]4
4033,2022[Tb][sqc]3[ASR]1
4034,2022[Mn][sql]2[ASR]2
4035,2022[Co][nan]3[ASR]6
4036,2022[Co][sit]3[ASR]1
4037,2012[Ag][sra]3[ASR]1
4038,2012[Cu][sra]3[ASR]2
4039,2017[Co][nan]2[ASR]5
4040,2022[Zn][nan]3[ASR]12
4041,2022[Zn][nan]3[ASR]13
4042,1999[Cd][dia]3[ASR]1
4043,1999[Cd][dia]3[ASR]2
4044,2022[Cu][rob]3[ASR]1
4045,2006[Cu][hxg]3[ASR]1
4046,2023[Hf][flu]3[ASR]1
4047,2023[Hf][flu]3[ASR]2
4048,2023[Hf][flu]3[ASR]3
4049,2012[Zn][sql]2[ASR]2
4050,2021[Co][sit]3[ASR]1
4051,2012[Mn][pcu]3[ASR]3
4052,2006[CoAg][utp]3[ASR]2
4053,2007[CoAg][utp]3[ASR]1
4054,2006[CoAg][utp]3[ASR]3
4055,2012[Mn][fet]3[ASR]1
4056,2012[Pr][nan]3[ASR]1
4057,0000[Dy][sqc]3[ASR]1
4058,2013[Ni][xmz]3[ASR]5
4059,2013[Ni][xmz]3[ASR]6
4060,2013[Ni][xmz]3[ASR]7
4061,2013[Ni][xmz]3[ASR]8
4062,2013[Zn][fsc]3[ASR]1
4063,2013[Zn][ins]3[ASR]1
4064,2013[Zn][nan]3[ASR]10
4065,2013[Zn][ins]3[ASR]2
4066,2013[Ni][dia]3[ASR]1
4067,2013[Cu][nbo]3[ASR]2
4068,2013[Cu][nbo]3[ASR]3
4069,2013[Cu][nbo]3[ASR]4
4070,2012[Zn][sod]3[ASR]5
4071,2007[Ag][nan]3[ASR]1
4072,2023[Fe][nan]3[ASR]3
4073,2023[Fe][nan]3[ASR]4
4074,2013[La][dia]3[ASR]1
4075,2023[In][dia]3[ASR]1
4076,2013[Zn][uni]3[ASR]11
4077,2023[Nd][nan]3[ASR]1
4078,2023[Ni][dia]3[ASR]2
4079,2023[Zn][nan]2[ASR]2
4080,2019[Eu][tcs]3[ASR]1
4081,2007[Nd][bcu]3[ASR]1
4082,2018[Ti][sea]3[ASR]1
4083,2018[Tb][nan]3[ASR]4
4084,2018[Gd][nan]3[ASR]5
4085,2023[Co][nan]3[ASR]10
4086,2023[Eu][nan]2[ASR]3
4087,2023[Gd][nan]2[ASR]1
4088,2023[Co][pcu]3[ASR]1
4089,2013[Cu][lvt]3[ASR]1
4090,2013[CdSi][pcu]3[ASR]1
4091,2013[CdSi][pcu]3[ASR]2
4092,2018[Yb][bex]2[ASR]1
4093,2018[Cd][dia]3[ASR]3
4094,2023[Zn][nan]3[ASR]22
4095,0000[Co][nan]3[ASR]13
4096,2023[Co][nan]3[ASR]11
4097,2023[Ni][nan]3[ASR]1
4098,2013[Er][mog]3[ASR]2
4099,2013[Tm][pcu]3[ASR]1
4100,2013[Tm][nan]3[ASR]1
4101,2013[Zn][dia]3[ASR]5
4102,2013[Cu][pts]3[ASR]2
4103,2024[Co][nan]3[ASR]3
4104,2023[CuNb][sql]2[ASR]1
4105,2013[Ce][nan]3[ASR]2
4106,2013[Nd][nan]3[ASR]3
4107,2013[Er][nan]3[ASR]1
4108,2013[Yb][nan]3[ASR]1
4109,2013[Y][nan]3[ASR]2
4110,2013[Zn][nan]2[ASR]1
4111,2013[Co][pcu]3[ASR]3
4112,1998[CuMo][nan]3[ASR]1
4113,2023[Cd][nan]3[ASR]5
4114,0000[Cu][ths]3[ASR]2
4115,2013[Co][fet]3[ASR]1
4116,2023[Zn][nan]2[ASR]3
4117,2019[ZnMn][nan]3[ASR]1
4118,2019[CoMn][nan]3[ASR]1
4119,2023[Cu][pto]3[ASR]1
4120,2013[Cu][nan]3[ASR]6
4121,0000[Cd][nan]3[ASR]5
4122,2019[In][cdt]3[ASR]1
4123,2019[Cd][pcu]3[ASR]2
4124,2019[Cd][pcu]3[ASR]3
4125,0000[Co][bcu]3[ASR]1
4126,2013[Co][nan]3[ASR]13
4127,2008[Ni][mot]3[ASR]1
4128,2013[Zn][nan]3[ASR]11
4129,2013[Zn][nan]3[ASR]12
4130,2013[Zn][nan]3[ASR]13
4131,2019[Zn][sql]2[ASR]11
4132,2019[Zn][sql]2[ASR]12
4133,2019[Zn][sql]2[ASR]13
4134,2019[Zn][sql]2[ASR]14
4135,2019[Zn][sql]2[ASR]15
4136,2019[Zn][sql]2[ASR]16
4137,2019[Zn][sql]2[ASR]17
4138,2019[In][fes]2[ASR]1
4139,2019[Zn][sql]2[ASR]18
4140,2019[Cu][sql]2[ASR]9
4141,2008[Ce][nan]3[ASR]2
4142,2008[Gd][nan]3[ASR]2
4143,2008[Zn][gra]3[ASR]1
4144,2019[Co][sql]2[ASR]4
4145,2019[Co][sql]2[ASR]5
4146,2020[Nd][nan]3[ASR]2
4147,2019[Ni][nan]3[ASR]7
4148,2008[CuLa][stp]3[ASR]1
4149,2008[CuLa][stp]3[ASR]2
4150,2008[CuLa][stp]3[ASR]3
4151,2008[CuLa][stp]3[ASR]4
4152,2008[CuLa][stp]3[ASR]5
4153,2008[CuLa][stp]3[ASR]6
4154,2008[Gd][nan]3[ASR]3
4155,2020[Cu][pts]3[ASR]1
4156,2019[In][nan]3[ASR]3
4157,0000[CoSi][nan]3[ASR]1
4158,2008[Mn][nan]3[ASR]1
4159,2014[Ni][pcu]3[ASR]2
4160,2008[Cu][nbo]3[ASR]1
4161,2008[Cu][nbo]3[ASR]2
4162,2019[Eu][nan]3[ASR]8
4163,2019[Tb][nan]3[ASR]6
4164,2019[Fe][tbo]3[ASR]1
4165,2008[Ni][tfz]3[ASR]1
4166,2014[Cu][dia]3[ASR]6
4167,2014[Zn][utp]3[ASR]2
4168,2008[Cu][pcu]3[ASR]2
4169,2008[Zn][nan]3[ASR]5
4170,2008[Zn][nan]3[ASR]6
4171,2014[La][nan]3[ASR]2
4172,2014[Zn][kkm]3[ASR]1
4173,2014[Cu][nan]3[ASR]14
4174,2019[Co][nan]3[ASR]16
4175,2014[Co][flu]3[ASR]1
4176,2014[Co][nan]3[ASR]21
4177,2014[Co][nan]3[ASR]22
4178,2014[Co][nan]3[ASR]23
4179,2014[Co][nan]3[ASR]24
4180,2014[Co][nan]3[ASR]25
4181,2014[Co][nan]3[ASR]26
4182,2014[Co][nan]3[ASR]27
4183,0000[Co][nan]3[ASR]14
4184,2014[Ni][nan]3[ASR]4
4185,2014[Ni][nan]3[ASR]5
4186,2014[Co][nan]3[ASR]28
4187,2019[Zn][dmc]3[ASR]1
4188,2019[Zn][nan]3[ASR]14
4189,2015[Zn][nan]3[ASR]34
4190,2014[Cu][pts]3[ASR]1
4191,2019[Cu][nbo]3[ASR]2
4192,2020[U][nan]3[ASR]1
4193,2014[Mg][ant]3[ASR]1
4194,2009[Cu][rho]3[ASR]1
4195,2017[Cu][tcs]3[ASR]1
4196,2009[DyCu][stp]3[ASR]1
4197,2009[CuTb][stp]3[ASR]1
4198,2015[Cu][nan]3[ASR]16
4199,0000[La][nan]3[ASR]2
4200,2014[FeMn][nan]3[ASR]1
4201,2009[Ni][acs]3[ASR]1
4202,2020[ZnSi][scu]3[ASR]1
4203,2020[Cd][dia]3[ASR]3
4204,2020[Zn][sql]2[ASR]15
4205,2020[Co][sql]2[ASR]5
4206,2020[Zn][sql]2[ASR]16
4207,2020[Zn][pcu]3[ASR]8
4208,2015[Zn][ths]3[ASR]1
4209,2020[Cu][sql]2[ASR]12
4210,2015[Zn][nan]3[ASR]35
4211,2009[Yb][rtl]3[ASR]1
4212,2020[Lu][nan]3[ASR]2
4213,2015[Co][nan]3[ASR]11
4214,2015[Tb][nan]3[ASR]2
4215,2015[CuMo][nan]3[ASR]2
4216,2020[Ni][nan]3[ASR]4
4217,2015[Eu][nan]3[ASR]6
4218,2014[In][nan]3[ASR]4
4219,2014[Eu][esg]3[ASR]2
4220,2020[Zn][pcu]3[ASR]9
4221,2020[Zn][nan]3[ASR]63
4222,2015[Cu][nan]3[ASR]17
4223,2015[Cd][dia]3[ASR]1
4224,2020[InFe][nan]3[ASR]1
4225,2020[InFe][rna]3[ASR]1
4226,2020[InFe][rna]3[ASR]2
4227,2012[CuCd][hex]3[ASR]2
4228,2020[Zn][nan]3[ASR]64
4229,2015[Pb][nan]3[ASR]2
4230,2015[Zn][fsc]3[ASR]2
4231,2015[Cu][fsc]3[ASR]1
4232,2015[Zn][fsc]3[ASR]3
4233,2015[U][nan]3[ASR]2
4234,2015[Cd][bto]3[ASR]1
4235,2015[Cu][fsc]3[ASR]2
4236,2015[Fe][acs]3[ASR]1
4237,2015[Fe][nia]3[ASR]1
4238,2015[Fe][nia]3[ASR]2
4239,2015[Fe][nia]3[ASR]3
4240,2010[AgTb][nan]3[ASR]2
4241,2016[Ag][dia]3[ASR]2
4242,2013[Zn][pcu]3[ASR]3
4243,2020[NiU][hcb]2[ASR]1
4244,2020[UFe][hcb]2[ASR]1
4245,2020[CoU][hcb]2[ASR]1
4246,2010[Zn][nan]3[ASR]8
4247,2010[Cu][nan]3[ASR]19
4248,2016[Cd][pcu]3[ASR]1
4249,2016[Zn][ths]3[ASR]4
4250,2009[Nd][nan]3[ASR]1
4251,2009[Sm][nan]3[ASR]1
4252,2009[Eu][nan]3[ASR]1
4253,2016[Co][nan]3[ASR]26
4254,2016[Zn][ant]3[ASR]1
4255,2016[Zn][ant]3[ASR]2
4256,2016[Zn][ant]3[ASR]3
4257,2016[Zn][ant]3[ASR]4
4258,2016[Co][nan]3[ASR]27
4259,2016[In][nan]3[ASR]4
4260,2016[Eu][nan]3[ASR]7
4261,2016[Gd][nan]3[ASR]1
4262,2016[Sm][nan]3[ASR]2
4263,2016[Tb][nan]3[ASR]7
4264,2020[Cd][fes]2[ASR]2
4265,2020[Zn][hcb]2[ASR]4
4266,2010[Co][nan]3[ASR]8
4267,0000[Co][nan]3[ASR]15
4268,2010[FeAg][srs]3[ASR]1
4269,2010[Cd][nan]3[ASR]6
4270,2010[Zn][nan]3[ASR]9
4271,2016[Cd][fsc]3[ASR]1
4272,2016[Zn][nan]3[ASR]18
4273,2005[Zn][srs]3[ASR]1
4274,2010[Eu][mog]3[ASR]1
4275,2009[Cd][nan]3[ASR]4
4276,2017[Cd][sql]2[ASR]10
4277,2022[Cu][nan]2[ASR]1
4278,0000[Co][nan]2[ASR]3
4279,2017[Cu][scu]3[ASR]3
4280,2021[Co][nan]3[ASR]13
4281,2017[Ce][pts]3[ASR]2
4282,2024[Cd][nan]3[ASR]7
4283,2017[Cu][pto]3[ASR]1
4284,2012[Cd][pts]3[ASR]1
4285,2012[Cu][rhr]3[ASR]1
4286,2012[Cu][pts]3[ASR]1
4287,2005[Cu][nbo]3[ASR]2
4288,2005[Zn][pcu]3[ASR]2
4289,2005[Zn][pcu]3[ASR]3
4290,2016[Cd][lvt]3[ASR]1
4291,2010[Tb][nan]3[ASR]1
4292,2010[Dy][nan]3[ASR]1
4293,2013[Dy][nan]3[ASR]1
4294,2010[Er][nan]3[ASR]1
4295,2010[Er][nan]3[ASR]2
4296,2010[Yb][nan]3[ASR]1
4297,2005[Zn][pcu]3[ASR]4
4298,2005[Zn][pcu]3[ASR]5
4299,2005[Zn][pcu]3[ASR]6
4300,2005[Zn][pcu]3[ASR]7
4301,2005[Zn][pcu]3[ASR]8
4302,2005[Zn][pcu]3[ASR]9
4303,2017[Mn][sql]2[ASR]4
4304,2017[Mn][nan]3[ASR]2
4305,2012[Co][hex]3[ASR]1
4306,2012[Zn][qtz]3[ASR]1
4307,2012[Zn][pts]3[ASR]2
4308,2017[Zn][pcu]3[ASR]12
4309,2012[Cu][twf]3[ASR]1
4310,2012[Cu][twf]3[ASR]2
4311,2021[Ni][nan]3[ASR]3
4312,2006[Nd][nan]3[ASR]2
4313,2012[Yb][mog]3[ASR]1
4314,2012[Tm][mog]3[ASR]2
4315,2006[Cu][nan]3[ASR]1
4316,2005[Zn][nan]3[ASR]4
4317,2011[Zn][cor]3[ASR]2
4318,2022[Co][tfz]3[ASR]1
4319,2021[Ni][nan]3[ASR]4
4320,2006[Co][ths]3[ASR]1
4321,2023[Zr][kgd]2[ASR]1
4322,2008[Cu][nan]3[ASR]5
4323,2006[ZnSi][cds]3[ASR]1
4324,0000[Pr][crs]3[ASR]1
4325,2013[Cu][nan]3[ASR]7
4326,2022[Co][nan]3[ASR]7
4327,2006[Ag][srs]3[ASR]1
4328,2022[CuMn][dmd]3[ASR]1
4329,2017[In][pts]3[ASR]1
4330,2017[NiFe][hcb]2[ASR]1
4331,2006[Cu][srs]3[ASR]1
4332,2018[Eu][nan]3[ASR]6
4333,2018[Ni][sql]2[ASR]3
4334,2018[Ni][pcu]3[ASR]1
4335,2013[Zn][nan]3[ASR]15
4336,2013[Zn][nan]3[ASR]16
4337,2013[Zn][etb]3[ASR]1
